Well ID,Datetime,Oil Rate,Gas Rate,Water Rate,Total Liquid Rate,Tubing Pressure,Casing Pressure,Line Pressure,Flowing Temperature,Gas Oil Ratio,Status,Uptime,Downtime Minutes,Allocation Oil Volume,Allocation Gas Volume,Allocation Water Volume
W0022,2025-09-01,236.203,1367.13 mmbtu,236.981,473.184,1807.0,877.5,382.5,140.3,5581.4,ACTIVE,92.6,107,236.203,1367.13 mmbtu,236.981
W0010,2026-07-05,560.305,2992.727 mcf,324.987,885.292,1644.9,886.4,434.9,145.0,5341.2,ACTIVE,98.36,24,560.305,2992.727 mcf,324.987
W0013,2026-08-08,0.0,0.0 mcf,0.0,0.0,86.2,33.9,49.0,96.9,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0002,2026-02-24,0.0,0.0 mcf,0.0,0.0,117.2,104.3,73.8,103.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0009,2025-09-16,26.17 M3,790.547 mcf,396.377,560.984,1960.6,736.5,385.1,143.8,4802.6,ACTIVE,94.25,83,26.17 M3,790.547 mcf,396.377
W0002,2025-12-11,0.0,0.0 mcf,0.0,0.0,143.5,46.7,49.8,107.1,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0005,24-02-2026,283.809,1285.412 mcf,256.568,540.377,1905.7,943.2,374.8,146.2,4529.1,ACTIVE,95.07,71,283.809,1285.412 mcf,256.568
W0033,2026-05-24,151.742,820.164 mcf,397.994,549.736,1815.9,946.8,334.4,165.1,5405.0,ACTIVE,95.29,68,151.742,820.164 mcf,397.994
W0010,2025-10-19,543.908,2901.293 mcf,296.629,840.538,1686.2,1009.6,331.8,141.0,5334.2,ACTIVE,97.77,32,543.908,2901.293 mcf,296.629
W0026,2025-11-12,269.114,1509.685 mmbtu,283.093,552.207,1782.2,744.5,295.1,136.8,5409.7,ACTIVE,98.64,20,269.114,1509.685 mmbtu,283.093
W0004,2025-11-12,0.0,0.0 mcf,0.0,0.0,63.1,92.7,36.5,87.6,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0020,2025-10-14,606.954,3376.933 mcf,330.615,937.57,1804.1,900.8,371.7,152.9,5563.7,ACTIVE,96.7,48,606.954,3376.933 mcf,330.615
W0027,2026-04-07,219.429,1199.07 mcf,202.995,422.424,1762.8,863.4,348.3,158.3,5464.5,ACTIVE,92.57,107,219.429,1199.07 mcf,202.995
W0015,2026-02-06,58.911,336.597 mcf,650.745,709.656,1652.2,799.1,326.9,164.4,5713.6,ACTIVE,98.63,20,58.911,336.597 mcf,650.745
W0019,12/07/2025,615.341,3033.617 mcf,339.548,954.889,1712.5,990.2,355.7,147.2,4930.0,ACTIVE,94.22,83,615.341,3033.617 mcf,339.548
W0017,2026-04-29,430.241,2134.732 mcf,245.627,675.869,1736.8,850.8,342.8,148.4,4961.7,ACTIVE,97.85,31,430.241,2134.732 mcf,245.627
W0029,2026-05-08,0.0,0.0 mcf,0.0,0.0,98.3,89.0,94.1,94.5,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0039,2026-04-23,471.714,2226.306 mcf,215.011,686.725,1723.3,908.7,347.4,152.0,4719.6,ACTIVE,97.53,36,471.714,2226.306 mcf,215.011
W0035,2026-07-13,299.032,1513.676 mmbtu,369.35,668.382,1766.5,916.6,363.4,162.9,4881.3,ACTIVE,92.09,114,299.032,1513.676 mmbtu,369.35
W0025,2026-06-22,15.242 M3,566.499 mcf,379.437,475.306,1894.4,832.2,314.8,140.7,5909.1,ACTIVE,94.47,80,15.242 M3,566.499 mcf,379.437
W0010,2025-11-14,633.802,3501.997 mcf,347.815,981.617,1651.7,672.1,347.0,159.9,5525.4,ACTIVE,88.2,170,633.802,3501.997 mcf,347.815
W0022,2026-08-02,246.287,1261.114 mmbtu,308.276,554.563,1778.0,828.3,272.0,165.2,4937.8,ACTIVE,96.63,49,246.287,1261.114 mmbtu,308.276
w0023,2026-03-01,303.116,1411.533 mcf,274.776,577.892,1695.8,926.4,376.3,143.0,4656.7,ACTIVE,93.87,88,303.116,1411.533 mcf,274.776
W0019,2026-01-28,575.24,2613.447 mcf,321.385,896.625,1787.7,980.8,314.4,155.6,4543.2,ACTIVE,92.87,103,575.24,2613.447 mcf,321.385
W0035,2026-05-18,266.816,1844.375 mmbtu,317.534,584.35,1752.2,826.3,345.9,148.6,6665.9,ACTIVE,90.33,139,266.816,1844.375 mmbtu,317.534
W0004,2026-07-08,0.0,0.0 mcf,0.0,0.0,116.4,64.3,77.6,83.4,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0026,03/19/2026,272.976,1556.501 mmbtu,312.224,585.2,2016.6,1125.2,430.5,140.0,5498.5,ACTIVE,93.17,98,272.976,1556.501 mmbtu,312.224
W0026,2026-08-01,239.728,1431.544 mmbtu,299.867,539.595,1568.5,762.1,334.6,138.9,5758.5,ACTIVE,98.18,26,239.728,1431.544 mmbtu,299.867
W0019,2025-12-01,599.064,2989.225 mcf,330.092,929.156,1796.3,793.8,384.3,151.8,4989.8,ACTIVE,94.41,80,599.064,2989.225 mcf,330.092
W0023,2026-01-22,271.835,1446.808 mcf,241.327,513.162,1692.4,846.5,364.9,159.1,5322.4,ACTIVE,97.35,38,271.835,1446.808 mcf,241.327
W0031,2025-10-17,0.0,0.0 mcf,0.0,0.0,90.5,62.9,39.1,104.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0008,13-01-2026,264.155,1334.85 mcf,233.35,497.505,1654.6,954.1,306.8,158.2,5053.3,ACTIVE,98.85,17,264.155,1334.85 mcf,233.35
W0003,2025-11-20,174.795,783.337 mcf,360.217,535.012,1885.9,918.2,337.0,155.9,4481.5,ACTIVE,97.21,40,174.795,783.337 mcf,360.217
W0018,2026-06-18,153.433,863.677 mcf,416.571,570.004,1613.9,780.5,315.9,146.6,5629.0,ACTIVE,96.25,54,153.433,863.677 mcf,416.571
W0019,2026-03-07,610.191,3323.264 mcf,344.009,954.2,1820.3,914.6,335.4,135.9,5446.3,ACTIVE,96.44,51,610.191,3323.264 mcf,344.009
W0030,10/16/2025,286.214,1935.498 mmbtu,295.781,581.996,1789.2,988.1,374.1,147.4,6521.1,ACTIVE,95.43,66,286.214,1935.498 mmbtu,295.781
W0021,2025-09-18,293.767,1516.146 mcf,243.298,537.065,1840.8,970.2,362.4,151.0,5161.1,ACTIVE,96.34,53,293.767,1516.146 mcf,243.298
W0006,2026-06-29,382.677,1873.433 mcf,177.42,560.097,1800.1,924.2,345.8,136.1,4895.6,ACTIVE,97.15,41,382.677,1873.433 mcf,177.42
W0005,2026-07-30,246.779,1268.008 mcf,243.022,489.8,1734.3,799.9,332.8,147.6,5138.2,ACTIVE,100.0,0,246.779,1268.008 mcf,243.022
W0029,2026-06-04,0.0,0.0 mcf,0.0,0.0,120.6,78.6,87.9,72.3,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0022,2025-10-28,248.144,1488.591 mmbtu,258.471,506.615,1866.7,967.8,354.8,145.2,5784.9,ACTIVE,94.36,81,248.144,1488.591 mmbtu,258.471
W0013,2026-03-10,0.0,0.0 mcf,0.0,0.0,67.3,41.0,82.7,103.8,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0015,2025-11-15,63.577,314.712 mcf,479.246,542.823,2017.3,1019.4,,130.2,4950.1,ACTIVE,92.1,114,63.577,314.712 mcf,479.246
w0009,2026-03-17,19.937 M3,622.827 mcf,411.445,536.847,1805.0,805.5,347.4,165.7,4966.7,ACTIVE,95.74,61,19.937 M3,622.827 mcf,411.445
W0021,04/24/2026,234.981,1269.935 mcf,219.419,454.4,1722.3,1070.4,367.7,151.2,5404.4,ACTIVE,97.63,34,234.981,1269.935 mcf,219.419
W0017,2025-09-09,450.177,2557.445 mcf,243.163,693.34,1847.6,892.4,312.1,161.1,5681.0,ACTIVE,93.62,92,450.177,2557.445 mcf,243.163
W0015,2026-05-09,52.334,300.115 mcf,1105.349,1157.683,1748.3,972.5,365.9,158.4,5734.7,ACTIVE,97.9,30,52.334,300.115 mcf,1105.349
W0025,2026-02-26,18.121 M3,559.692 mcf,361.255,475.232,1997.3,951.4,324.7,157.0,4910.5,Producing,90.76,133,18.121 M3,559.692 mcf,361.255
W0012,14-05-2026,0.0,0.0 mcf,0.0,0.0,89.4,63.5,91.9,90.2,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0038,2026-03-31,0.0 M3,0.0 mcf,0.0,0.0,53.5,68.6,89.5,71.5,0.0,Shut_In ,0.0,1440,0.0 M3,0.0 mcf,0.0
W0009,2026-02-12,19.503 M3,576.308 mcf,379.168,501.836,1877.1,798.3,336.4,169.5,4698.1,ACTIVE,92.59,107,19.503 M3,576.308 mcf,379.168
25,2026-06-15,18.566 M3,510.514 mcf,455.662,572.44,1858.2,701.2,345.5,137.3,4371.7,ACTIVE,98.67,19,18.566 M3,510.514 mcf,455.662
W0035,2026-01-21,312.029,1639.235 mmbtu,343.72,655.749,1662.3,889.6,339.6,160.7,5066.0,ACTIVE,100.0,0,312.029,1639.235 mmbtu,343.72
W0011,2025-09-11,0.0 M3,0.0 mcf,0.0,0.0,113.3,103.5,22.3,73.1,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0027,08/31/2025,285.033,1347.186 mcf,233.725,518.758,1693.4,1024.4,359.1,149.7,4726.4,ACTIVE,98.63,20,285.033,1347.186 mcf,233.725
W0015,01/17/2026,64.414,327.901 mcf,641.622,706.036,1861.3,828.3,376.7,148.0,5090.5,ACTIVE,95.69,62,64.414,327.901 mcf,641.622
W0001,21-04-2026,29.218,134.755 mcf,944.716,973.934,1849.2,880.7,376.9,169.0,4612.0,ACTIVE,99.33,10,29.218,134.755 mcf,944.716
W0005,2025-11-07,311.175,1490.245 mcf,264.929,576.104,1757.7,926.0,373.2,162.1,4789.1,ACTIVE,96.66,48,311.175,1490.245 mcf,264.929
W0039,2025-11-30,539.105,2585.537 mcf,236.815,775.92,1707.7,873.1,338.2,144.6,4796.0,ACTIVE,93.06,100,539.105,2585.537 mcf,236.815
W0028,24-12-2025,554.468,2917.036 mcf,245.077,799.545,1673.0,929.5,337.1,145.4,5261.0,ACTIVE,96.56,50,554.468,2917.036 mcf,245.077
W0010,2025-12-30,563.467,2971.448 mcf,312.637,876.105,1858.8,899.3,352.3,149.2,5273.5,ACTIVE,97.72,33,563.467,2971.448 mcf,312.637
W0008,2026-05-30,267.155,1288.7 mcf,254.436,521.591,1933.1,891.6,329.5,163.4,4823.8,Active ,97.84,31,267.155,1288.7 mcf,254.436
w0038,2025-08-27,0.0 M3,0.0 mcf,0.0,0.0,126.8,46.9,74.7,101.6,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0022,12/19/2025,248.032,1373.567 mmbtu,267.348,515.38,1689.4,888.3,369.7,141.3,5340.3,ACTIVE,100.0,0,248.032,1373.567 mmbtu,267.348
W0005,2025-11-10,316.735,1591.912 mcf,270.109,586.844,1762.5,982.5,338.5,154.3,5026.0,ACTIVE,100.0,0,316.735,1591.912 mcf,270.109
W0038,2025-11-24,0.0 M3,0.0 mcf,0.0,0.0,92.5,104.5,73.1,89.0,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0011,13-04-2026,0.0 M3,0.0 mcf,0.0,0.0,120.0,67.1,45.3,107.6,0.0,shut_in,0.0,1440,0.0 M3,0.0 mcf,0.0
W0021,2026-01-09,256.437,1499.579 mcf,226.035,482.472,2035.0,928.1,424.6,143.1,5847.7,active,99.85,2,256.437,1499.579 mcf,226.035
W0015,2026-03-07,59.574,292.086 mcf,778.363,837.937,1652.9,985.4,374.2,152.6,4902.9,ACTIVE,95.29,68,59.574,292.086 mcf,778.363
W0024,2025-09-09,72.543,411.678 mcf,428.941,501.484,1728.0,892.5,384.3,141.2,5674.9,ACTIVE,91.49,122,72.543,411.678 mcf,428.941
W0031,2026-08-04,0.0,0.0 mcf,0.0,0.0,58.3,105.3,54.5,97.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0023,08/05/2026,265.709,1315.425 mcf,262.525,528.234,1698.6,837.5,369.9,147.6,4950.6,ACTIVE,97.03,43,265.709,1315.425 mcf,262.525
W0004,2026-03-19,0.0,0.0 mcf,0.0,0.0,89.1,53.6,47.4,86.4,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0019,12-02-2026,587.331,2974.945 mcf,329.314,916.646,1659.7,878.7,385.7,135.8,5065.2,ACTIVE,97.9,30,587.331,2974.945 mcf,329.314
W0018,03-11-2025,194.864,1063.832 mcf,393.193,588.057,1772.6,1023.1,353.2,140.9,5459.3,ACTIVE,95.17,70,194.864,1063.832 mcf,393.193
W0016,2025-09-20,23.728 M3,696.906 mcf,361.674,510.919,2014.6,714.2,276.6,168.0,4669.6,Active ,90.87,131,23.728 M3,696.906 mcf,361.674
W0025,26-08-2026,16.636 M3,470.329 mcf,475.621,580.259,1687.7,784.0,404.3,128.7,4494.8,ACTIVE,96.81,46,16.636 M3,470.329 mcf,475.621
W0034,2025-12-22,267.15,1566.168 mmbtu,288.524,555.674,1903.2,838.9,403.0,142.0,5653.3,ACTIVE,89.79,147,267.15,1566.168 mmbtu,288.524
W0023,2025-09-29,316.555,1434.704 mcf,263.769,580.325,1718.8,996.6,360.2,143.4,4532.2,ACTIVE,92.92,102,316.555,1434.704 mcf,263.769
W0019,2026-08-26,569.962,2866.923 mcf,334.661,904.622,1803.2,974.8,333.0,163.0,5030.0,ACTIVE,100.0,0,569.962,2866.923 mcf,334.661
W0028,31-03-2026,512.497,2499.026 mcf,232.234,744.731,1461.7,815.4,291.3,152.0,4876.2,ACTIVE,93.76,90,512.497,2499.026 mcf,232.234
W0035,2025-12-07,293.88,1590.76 mmbtu,314.274,608.155,1845.9,908.2,332.2,140.6,5219.8,ACTIVE,92.91,102,293.88,1590.76 mmbtu,314.274
W0033,2026-02-23,173.852,903.559 mcf,404.334,578.186,1755.4,913.6,326.7,148.3,5197.3,ACTIVE,97.43,37,173.852,903.559 mcf,404.334
W0005,09/16/2025,301.249,1575.762 mcf,249.219,550.468,1712.2,1117.8,383.8,161.0,5230.8,ACTIVE,93.59,92,301.249,1575.762 mcf,249.219
W0008,2026-04-22,278.841,1397.548 mcf,260.09,538.931,1722.0,863.8,325.9,165.3,5012.0,ACTIVE,92.99,101,278.841,1397.548 mcf,260.09
W0005,2026-01-15,319.732,1393.416 mcf,282.758,602.49,1790.9,1023.0,323.7,144.1,4358.1,ACTIVE,94.3,82,319.732,1393.416 mcf,282.758
W0040,2026-05-15,175.641,902.008 mcf,455.043,630.684,1698.2,908.1,350.9,133.6,5135.5,ACTIVE,95.01,72,175.641,902.008 mcf,455.043
W0014,2026-08-08,361.561,2119.425 mcf,169.334,530.895,1763.4,1044.8,287.6,149.2,5861.9,ACTIVE,98.07,28,361.561,2119.425 mcf,169.334
W0020,2026-01-06,658.481,3305.373 mcf,365.966,1024.448,1675.6,836.3,330.3,144.8,5019.7,ACTIVE,100.0,0,658.481,3305.373 mcf,365.966
W0019,2026-04-18,586.996,2874.416 mcf,334.247,921.243,1773.6,830.2,392.2,148.0,4896.8,Producing,94.78,75,586.996,2874.416 mcf,334.247
W0007,13-01-2026,446.23,2256.909 mcf,198.254,644.484,1871.9,831.2,325.8,129.1,5057.7,ACTIVE,94.02,86,446.23,2256.909 mcf,198.254
W0024,2025-10-26,66.398,336.522 mcf,463.338,529.737,1761.4,832.3,382.5,160.3,5068.2,ACTIVE,99.72,4,66.398,336.522 mcf,463.338
W0033,01/25/2026,173.015,818.019 mcf,387.575,560.59,1892.1,880.8,341.5,167.1,4728.0,ACTIVE,97.47,36,173.015,818.019 mcf,387.575
W0026,09/11/2025,279.852,1773.14 mmbtu,282.626,562.478,1935.5,962.7,390.5,148.4,6109.9,ACTIVE,94.22,83,279.852,1773.14 mmbtu,282.626
W0032,2026-05-08,0.0,0.0 mcf,0.0,0.0,108.1,100.1,85.8,88.8,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0011,2025-09-07,0.0 M3,0.0 mcf,0.0,0.0,139.0,57.5,31.0,73.5,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0023,2026-07-04,286.226,1514.36 mcf,277.881,564.107,1778.5,859.7,348.3,156.9,5290.8,ACTIVE,96.41,52,286.226,1514.36 mcf,277.881
W0031,2026-02-16,0.0,0.0 mcf,0.0,0.0,128.7,72.2,31.1,70.8,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0002,2026-03-05,0.0,0.0 mcf,0.0,0.0,139.0,119.3,43.5,78.4,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0014,2025-11-15,450.095,2332.921 mcf,196.95,647.044,1729.9,854.4,376.9,141.4,5183.2,ACTIVE,99.24,11,450.095,2332.921 mcf,196.95
W0004,2025-11-03,0.0,0.0 mcf,0.0,0.0,108.8,106.3,55.3,70.7,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0016,2026-03-20,19.069 M3,624.843 mcf,395.702,515.642,1733.0,844.4,324.2,154.1,5209.6,Active ,93.73,90,19.069 M3,624.843 mcf,395.702
W0040,2026-08-14,133.447,826.693 mcf,392.844,526.292,1584.4,830.6,330.6,155.1,6194.9,ACTIVE,98.68,19,133.447,826.693 mcf,392.844
W0013,2026-07-28,0.0,0.0 mcf,0.0,0.0,101.9,31.1,82.5,77.9,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0002,2025-09-28,0.0,0.0 mcf,0.0,0.0,106.3,86.2,89.2,93.5,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0032,02/24/2026,0.0,0.0 mcf,0.0,0.0,80.0,48.1,96.7,72.4,0.0,shut_in,0.0,1440,0.0,0.0 mcf,0.0
W0007,2026-07-09,370.262,2201.521 mcf,172.099,542.361,1720.6,906.0,324.9,142.7,5945.8,Producing,97.54,35,370.262,2201.521 mcf,172.099
W0036,05/19/2026,0.0,0.0 mcf,0.0,0.0,52.3,114.3,30.4,88.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0011,2026-03-01,0.0 M3,0.0 mcf,0.0,0.0,138.4,97.8,50.3,95.6,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0029,2026-08-03,0.0,0.0 mcf,0.0,0.0,104.3,66.6,37.1,94.2,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0025,2026-07-21,15.474 M3,548.811 mcf,409.165,506.496,1736.8,998.5,301.7,135.2,5638.6,Producing,96.42,52,15.474 M3,548.811 mcf,409.165
W0009,2025-11-25,23.366 M3,778.806 mcf,396.53,543.498,1685.4,878.7,330.3,142.0,5299.2,Producing,93.43,95,23.366 M3,778.806 mcf,396.53
W0028,2026-05-03,543.75,3102.233 mcf,248.477,792.228,1896.1,844.3,366.9,151.3,5705.3,ACTIVE,89.76,147,543.75,3102.233 mcf,248.477
W0002,2026-08-20,0.0,0.0 mcf,0.0,0.0,62.0,36.1,77.9,107.2,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0001,2026-06-23,25.858,118.315 mcf,836.091,861.95,1978.8,771.9,316.9,149.0,4575.5,ACTIVE,95.33,67,25.858,118.315 mcf,836.091
W0035,2025-09-25,337.744,1869.047 mmbtu,344.246,681.99,1747.7,940.3,341.1,156.6,5336.5,ACTIVE,95.89,59,337.744,1869.047 mmbtu,344.246
W0025,2025-10-15,22.278 M3,738.51 mcf,353.467,493.594,2006.9,1007.6,387.4,162.7,5270.3,ACTIVE,92.4,109,22.278 M3,738.51 mcf,353.467
W0021,09/24/2025,308.635,1587.81 mcf,256.461,565.096,1806.7,941.8,400.3,148.3,5144.6,ACTIVE,95.75,61,308.635,1587.81 mcf,256.461
W0012,2026-06-02,0.0,0.0 mcf,0.0,0.0,149.9,54.0,38.5,95.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0038,2026-04-10,0.0 M3,0.0 mcf,0.0,0.0,66.1,118.5,27.9,70.5,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0012,13-02-2026,0.0,0.0 mcf,0.0,0.0,144.6,55.7,32.4,109.7,0.0,shut_in,0.0,1440,0.0,0.0 mcf,0.0
W0039,2025-10-31,517.962,2395.724 mcf,225.768,743.729,1872.0,766.7,370.9,180.3,4625.3,ACTIVE,100.0,0,517.962,2395.724 mcf,225.768
W0020,2025-09-15,635.642,3247.213 mcf,343.838,979.48,2026.3,840.7,370.7,138.6,5108.6,ACTIVE,92.31,111,635.642,3247.213 mcf,343.838
W0023,2026-01-11,316.63,1648.143 mcf,279.399,596.028,1634.2,925.9,408.4,155.0,5205.3,ACTIVE,97.93,30,316.63,1648.143 mcf,279.399
40,2026-07-28,142.877,837.396 mcf,410.44,553.317,1807.8,873.1,283.4,156.0,5861.0,ACTIVE,98.24,25,142.877,837.396 mcf,410.44
W0009,2026-04-06,22.862 M3,589.185 mcf,489.633,633.43,1735.5,939.9,329.1,138.6,4097.3,ACTIVE,95.65,63,22.862 M3,589.185 mcf,489.633
W0027,2026-07-25,217.493,1140.673 mcf,213.596,431.089,1816.9,927.2,316.4,124.5,5244.6,ACTIVE,95.07,71,217.493,1140.673 mcf,213.596
W0037,2026-02-18,621.721,3186.636 mcf,349.095,970.816,1892.2,1047.1,354.2,148.4,5125.5,Producing,98.88,16,621.721,3186.636 mcf,349.095
W0031,2025-12-31,0.0,0.0 mcf,0.0,0.0,62.0,114.3,38.1,84.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0009,08-06-2026,18.709 M3,558.809 mcf,452.721,570.394,1759.7,890.4,351.4,159.2,4748.8,ACTIVE,93.66,91,18.709 M3,558.809 mcf,452.721
W0014,2026-03-25,422.109,2359.0 mcf,190.982,613.09,1829.0,932.4,371.4,157.7,5588.6,Active ,93.71,91,422.109,2359.0 mcf,190.982
W0013,17-03-2026,0.0,0.0 mcf,0.0,0.0,95.9,30.8,70.5,97.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0037,2026-06-17,611.488,3170.07 mcf,353.171,964.659,1841.3,911.4,286.0,153.9,5184.2,ACTIVE,96.07,57,611.488,3170.07 mcf,353.171
W0021,11/02/2025,263.009,1653.273 mcf,223.304,486.313,1848.0,886.7,414.5,148.4,6286.0,ACTIVE,98.72,18,263.009,1653.273 mcf,223.304
W0018,2026-02-25,183.324,929.332 mcf,427.477,610.8,1642.5,911.0,343.3,156.4,5069.3,ACTIVE,94.02,86,183.324,929.332 mcf,427.477
w0026,2025-10-05,285.659,1624.896 mmbtu,293.079,578.738,1547.1,798.0,396.8,142.9,5485.3,ACTIVE,92.6,107,285.659,1624.896 mmbtu,293.079
W0040,06/01/2026,185.812,740.024 mcf,492.742,678.555,1757.9,917.5,353.4,141.2,3982.6,ACTIVE,97.81,31,185.812,740.024 mcf,492.742
W0032,03-07-2026,0.0,0.0 mcf,0.0,0.0,126.9,87.5,37.2,107.9,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0021,2026-01-07,272.779,1412.558 mcf,240.174,512.953,1835.9,884.6,422.0,148.7,5178.4,ACTIVE,100.0,0,272.779,1412.558 mcf,240.174
W0022,05-10-2025,284.489,1494.291 mmbtu,291.879,576.369,1724.8,847.8,342.3,149.6,5065.1,ACTIVE,100.0,0,284.489,1494.291 mmbtu,291.879
W0034,2025-11-23,264.739,1533.571 mmbtu,280.514,545.254,1751.2,917.7,314.1,136.1,5586.1,ACTIVE,97.67,33,264.739,1533.571 mmbtu,280.514
W0004,2025-10-23,0.0,0.0 mcf,0.0,0.0,121.0,91.0,22.0,86.5,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0040,2025-09-11,213.624,1100.042 mcf,403.983,617.607,1813.4,921.8,371.0,162.4,5149.4,ACTIVE,97.89,30,213.624,1100.042 mcf,403.983
W0020,2025-09-26,652.414,3130.976 mcf,353.844,1006.258,1712.2,797.4,387.0,157.3,4799.1,ACTIVE,94.63,77,652.414,3130.976 mcf,353.844
W0004,22-12-2025,0.0,0.0 mcf,0.0,0.0,50.3,52.3,94.2,107.3,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0013,28-12-2025,0.0,0.0 mcf,0.0,0.0,86.7,86.0,68.4,73.1,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0020,2025-12-25,612.617,3151.149 mcf,339.502,952.12,1953.4,861.3,352.3,144.0,5143.7,ACTIVE,92.04,115,612.617,3151.149 mcf,339.502
W0022,07/13/2026,203.625,1334.64 mmbtu,251.508,455.133,1918.5,922.1,374.6,163.2,6320.5,ACTIVE,97.01,43,203.625,1334.64 mmbtu,251.508
W0039,2026-08-20,439.364,2513.472 mcf,206.395,645.76,1627.6,893.4,401.8,129.3,5720.7,ACTIVE,95.16,70,439.364,2513.472 mcf,206.395
W0040,2026-01-17,186.479,936.293 mcf,413.475,599.954,1871.1,957.4,355.2,149.2,5020.9,ACTIVE,90.26,140,186.479,936.293 mcf,413.475
W0017,2025-10-20,503.408,2460.805 mcf,274.607,778.015,1737.7,834.7,324.3,175.2,4888.3,ACTIVE,92.07,114,503.408,2460.805 mcf,274.607
W0030,2026-03-04,277.218,1657.995 mmbtu,313.951,591.169,1817.4,902.8,383.7,175.2,5767.4,ACTIVE,92.39,110,277.218,1657.995 mmbtu,313.951
W0030,2025-10-07,322.622,1854.331 mmbtu,331.438,654.06,1799.6,935.6,397.8,148.5,5542.6,ACTIVE,97.37,38,322.622,1854.331 mmbtu,331.438
W0015,2026-07-10,41.631,226.725 mcf,1346.064,1387.695,1656.4,1033.3,293.7,134.7,5446.1,ACTIVE,100.0,0,41.631,226.725 mcf,1346.064
W0038,2025-11-08,0.0 M3,0.0 mcf,0.0,0.0,52.9,108.0,63.7,82.3,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0030,2026-04-05,291.026,1548.259 mmbtu,336.63,627.655,1577.6,813.3,354.7,129.7,5130.2,ACTIVE,93.38,95,291.026,1548.259 mmbtu,336.63
W0002,2026-06-23,0.0,0.0 mcf,0.0,0.0,76.1,67.7,67.9,90.5,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0037,2026-04-10,599.571,2818.525 mcf,340.761,940.332,1782.0,918.3,320.9,149.5,4700.9,ACTIVE,100.0,0,599.571,2818.525 mcf,340.761
W0020,2026-06-04,529.676,2733.059 mcf,304.981,834.657,1888.7,865.8,372.5,161.7,5159.9,ACTIVE,95.64,63,529.676,2733.059 mcf,304.981
W0017,2026-01-28,451.868,2288.856 mcf,252.457,704.325,1754.3,955.0,297.7,138.5,5065.3,ACTIVE,95.19,69,451.868,2288.856 mcf,252.457
W0002,2026-05-31,0.0,0.0 mcf,0.0,0.0,144.9,42.8,50.6,92.2,0.0,shut_in,0.0,1440,0.0,0.0 mcf,0.0
W0039,02/03/2026,448.508,2598.33 mcf,200.344,648.853,1729.9,815.2,430.4,125.4,5793.3,ACTIVE,94.76,75,448.508,2598.33 mcf,200.344
W0011,2025-12-22,0.0 M3,0.0 mcf,0.0,0.0,116.5,94.0,94.8,107.7,0.0,shut_in,0.0,1440,0.0 M3,0.0 mcf,0.0
W0012,2026-05-11,0.0,0.0 mcf,0.0,0.0,99.3,31.1,96.4,89.9,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
